날짜,구,지수
20160924,강서구,0.26
20160925,강서구,1.09
20160926,강서구,1.25
20160927,강서구,0.83
20160928,강서구,0.83
20160929,강서구,0.00
20160930,강서구,1.30
20161001,강서구,0.73
20161002,강서구,0.31
20161003,강서구,0.52
20161004,강서구,1.09
20161005,강서구,1.14
20161006,강서구,0.47
20161007,강서구,1.14
20161008,강서구,0.47
20161009,강서구,0.47
20161010,강서구,0.52
20161011,강서구,1.19
20161012,강서구,0.88
20161013,강서구,0.99
20161014,강서구,0.73
20161015,강서구,0.67
20161016,강서구,0.47
20161017,강서구,1.09
20161018,강서구,0.57
20161019,강서구,1.40
20161020,강서구,0.67
20161021,강서구,1.09
20161022,강서구,0.26
20161023,강서구,0.73
20161024,강서구,0.88
20161025,강서구,0.78
20161026,강서구,0.57
20161027,강서구,0.57
20161028,강서구,0.52
20161029,강서구,0.36
20161030,강서구,0.52
20161031,강서구,0.62
20161101,강서구,0.57
20161102,강서구,0.62
20161103,강서구,0.57
20161104,강서구,0.36
20161105,강서구,0.42
20161106,강서구,0.78
20161107,강서구,0.57
20161108,강서구,0.36
20161109,강서구,0.36
20161110,강서구,0.47
20161111,강서구,0.52
20161112,강서구,0.52
20161113,강서구,0.73
20161114,강서구,0.78
20161115,강서구,1.09
20161116,강서구,0.47
20161117,강서구,0.57
20161118,강서구,0.83
20161119,강서구,0.31
20161120,강서구,0.47
20161121,강서구,1.14
20161122,강서구,0.73
20161123,강서구,0.31
20161124,강서구,0.73
20161125,강서구,0.26
20161126,강서구,0.57
20161127,강서구,0.62
20161128,강서구,1.25
20161129,강서구,0.67
20161130,강서구,0.52
20161201,강서구,0.88
20161202,강서구,0.57
20161203,강서구,1.09
20161204,강서구,1.61
20161205,강서구,0.67
20161206,강서구,0.73
20161207,강서구,0.88
20161208,강서구,0.57
20161209,강서구,0.52
20161210,강서구,0.57
20161211,강서구,0.47
20161212,강서구,1.14
20161213,강서구,0.62
20161214,강서구,0.99
20161215,강서구,0.83
20161216,강서구,0.88
20161217,강서구,0.62
20161218,강서구,0.62
20161219,강서구,0.99
20161220,강서구,0.67
20161221,강서구,0.62
20161222,강서구,0.93
20161223,강서구,1.09
20161224,강서구,0.62
20161225,강서구,0.62
20161226,강서구,0.83
20161227,강서구,0.62
20161228,강서구,1.40
20161229,강서구,0.73
20161230,강서구,0.62
20161231,강서구,0.73
20170101,강서구,0.73
20170102,강서구,1.19
20170103,강서구,1.04
20170104,강서구,0.93
20170105,강서구,0.73
20170106,강서구,0.93
20170107,강서구,0.67
20170108,강서구,1.04
20170109,강서구,1.04
20170110,강서구,1.19
20170111,강서구,0.83
20170112,강서구,1.09
20170113,강서구,0.67
20170114,강서구,0.00
20170115,강서구,0.52
20170116,강서구,1.19
20170117,강서구,1.35
20170118,강서구,1.09
20170119,강서구,1.30
20170120,강서구,1.25
20170121,강서구,0.88
20170122,강서구,0.83
20170123,강서구,0.42
20170124,강서구,0.57
20170125,강서구,0.31
20170126,강서구,0.78
20170127,강서구,0.52
20170128,강서구,0.78
20170129,강서구,0.93
20170130,강서구,0.52
20170131,강서구,0.93
20170201,강서구,1.04
20170202,강서구,0.93
20170203,강서구,0.93
20170204,강서구,0.73
20170205,강서구,0.99
20170206,강서구,1.14
20170207,강서구,0.99
20170208,강서구,0.62
20170209,강서구,1.04
20170210,강서구,0.57
20170211,강서구,0.83
20170212,강서구,1.76
20170213,강서구,0.78
20170214,강서구,0.93
20170215,강서구,0.52
20170216,강서구,0.83
20170217,강서구,0.57
20170218,강서구,0.26
20170219,강서구,0.73
20170220,강서구,0.73
20170221,강서구,1.25
20170222,강서구,1.09
20170223,강서구,0.31
20170224,강서구,0.52
20170225,강서구,0.42
20170226,강서구,0.83
20170227,강서구,0.99
20170228,강서구,0.62
20170301,강서구,0.31
20170302,강서구,0.67
20170303,강서구,0.67
20170304,강서구,0.52
20170305,강서구,1.19
20170306,강서구,0.42
20170307,강서구,1.04
20170308,강서구,0.78
20170309,강서구,0.47
20170310,강서구,0.67
20170311,강서구,0.52
20170312,강서구,0.88
20170313,강서구,0.93
20170314,강서구,0.67
20170315,강서구,0.42
20170316,강서구,0.52
20170317,강서구,0.42
20170318,강서구,0.78
20170319,강서구,0.62
20170320,강서구,0.73
20170321,강서구,1.35
20170322,강서구,1.09
20170323,강서구,0.67
20170324,강서구,0.67
20170325,강서구,0.57
20170326,강서구,0.73
20170327,강서구,0.52
20170328,강서구,0.57
20170329,강서구,0.73
20170330,강서구,0.57
20170331,강서구,1.09
20170401,강서구,0.52
20170402,강서구,0.78
20170403,강서구,0.52
20170404,강서구,0.57
20170405,강서구,0.52
20170406,강서구,0.00
20170407,강서구,0.67
20170408,강서구,0.99
20170409,강서구,1.04
20170410,강서구,0.57
20170411,강서구,0.78
20170412,강서구,0.62
20170413,강서구,0.83
20170414,강서구,0.36
20170415,강서구,0.52
20170416,강서구,0.57
20170417,강서구,1.45
20170418,강서구,0.93
20170419,강서구,0.67
20170420,강서구,0.57
20170421,강서구,0.99
20170422,강서구,0.52
20170423,강서구,0.67
20170424,강서구,0.67
20170425,강서구,0.36
20170426,강서구,0.99
20170427,강서구,0.67
20170428,강서구,0.88
20170429,강서구,0.83
20170430,강서구,1.25
20170501,강서구,1.50
20170502,강서구,1.09
20170503,강서구,0.83
20170504,강서구,0.78
20170505,강서구,0.93
20170506,강서구,0.67
20170507,강서구,1.04
20170508,강서구,0.99
20170509,강서구,0.99
20170510,강서구,0.57
20170511,강서구,0.67
20170512,강서구,0.73
20170513,강서구,0.57
20170514,강서구,0.78
20170515,강서구,0.78
20170516,강서구,0.67
20170517,강서구,0.83
20170518,강서구,1.09
20170519,강서구,0.67
20170520,강서구,0.88
20170521,강서구,0.93
20170522,강서구,1.14
20170523,강서구,1.45
20170524,강서구,1.61
20170525,강서구,1.09
20170526,강서구,1.35
20170527,강서구,1.04
20170528,강서구,1.30
20170529,강서구,1.04
20170530,강서구,1.76
20170531,강서구,0.73
20170601,강서구,1.35
20170602,강서구,0.73
20170603,강서구,1.09
20170604,강서구,1.14
20170605,강서구,1.71
20170606,강서구,0.93
20170607,강서구,0.88
20170608,강서구,0.88
20170609,강서구,0.78
20170610,강서구,1.30
20170611,강서구,1.14
20170612,강서구,1.25
20170613,강서구,2.08
20170614,강서구,1.87
20170615,강서구,1.30
20170616,강서구,0.78
20170617,강서구,1.04
20170618,강서구,1.61
20170619,강서구,0.67
20170620,강서구,1.71
20170621,강서구,0.57
20170622,강서구,0.73
20170623,강서구,0.73
20170624,강서구,0.83
20170625,강서구,0.78
20170626,강서구,1.04
20170627,강서구,0.99
20170628,강서구,0.83
20170629,강서구,1.66
20170630,강서구,0.88
20170701,강서구,0.99
20170702,강서구,0.78
20170703,강서구,1.30
20170704,강서구,0.73
20170705,강서구,0.83
20170706,강서구,1.04
20170707,강서구,0.78
20170708,강서구,0.57
20170709,강서구,1.19
20170710,강서구,0.88
20170711,강서구,1.14
20170712,강서구,1.09
20170713,강서구,1.25
20170714,강서구,0.57
20170715,강서구,0.57
20170716,강서구,0.93
20170717,강서구,0.73
20170718,강서구,1.14
20170719,강서구,0.73
20170720,강서구,0.88
20170721,강서구,0.42
20170722,강서구,0.62
20170723,강서구,0.62
20170724,강서구,0.88
20170725,강서구,1.09
20170726,강서구,0.62
20170727,강서구,0.99
20170728,강서구,0.88
20170729,강서구,0.78
20170730,강서구,0.99
20170731,강서구,1.87
20170801,강서구,0.47
20170802,강서구,1.25
20170803,강서구,1.19
20170804,강서구,1.09
20170805,강서구,0.78
20170806,강서구,0.93
20170807,강서구,1.09
20170808,강서구,1.35
20170809,강서구,1.25
20170810,강서구,0.93
20170811,강서구,0.83
20170812,강서구,0.62
20170813,강서구,1.40
20170814,강서구,0.99
20170815,강서구,0.57
20170816,강서구,1.14
20170817,강서구,0.93
20170818,강서구,0.42
20170819,강서구,0.88
20170820,강서구,0.67
20170821,강서구,0.93
20170822,강서구,0.99
20170823,강서구,0.67
20170824,강서구,0.99
20170825,강서구,0.47
20170826,강서구,1.04
20170827,강서구,0.93
20170828,강서구,1.14
20170829,강서구,1.45
20170830,강서구,0.42
20170831,강서구,1.09
20170901,강서구,0.47
20170902,강서구,0.62
20170903,강서구,0.73
20170904,강서구,0.73
20170905,강서구,0.78
20170906,강서구,0.83
20170907,강서구,0.83
20170908,강서구,1.19
20170909,강서구,0.67
20170910,강서구,1.30
20170911,강서구,0.73
20170912,강서구,0.67
20170913,강서구,0.83
20170914,강서구,0.73
20170915,강서구,0.42
20170916,강서구,0.42
20170917,강서구,0.93
20170918,강서구,0.83
20170919,강서구,0.62
20170920,강서구,0.31
20170921,강서구,0.83
20170922,강서구,0.78
20170923,강서구,0.57
20170924,강서구,0.78
20170925,강서구,0.73
20170926,강서구,0.78
20170927,강서구,0.62
20170928,강서구,0.83
20170929,강서구,0.62
20170930,강서구,0.36
20171001,강서구,0.31
20171002,강서구,0.42
20171003,강서구,0.62
20171004,강서구,0.83
20171005,강서구,0.57
20171006,강서구,0.52
20171007,강서구,0.42
20171008,강서구,0.42
20171009,강서구,0.57
20171010,강서구,1.14
20171011,강서구,0.88
20171012,강서구,0.36
20171013,강서구,0.36
20171014,강서구,0.67
20171015,강서구,0.52
20171016,강서구,0.62
20171017,강서구,0.93
20171018,강서구,0.52
20171019,강서구,0.62
20171020,강서구,1.04
20171021,강서구,0.47
20171022,강서구,0.73
20171023,강서구,1.19
20171024,강서구,1.19
20171025,강서구,0.88
20171026,강서구,1.14
20171027,강서구,0.99
20171028,강서구,0.88
20171029,강서구,0.78
20171030,강서구,0.67
20171031,강서구,0.78
20171101,강서구,0.83
20171102,강서구,0.31
20171103,강서구,0.78
20171104,강서구,0.73
20171105,강서구,1.04
20171106,강서구,1.30
20171107,강서구,0.73
20171108,강서구,0.73
20171109,강서구,0.73
20171110,강서구,0.00
20171111,강서구,0.00
20171112,강서구,0.83
20171113,강서구,1.56
20171114,강서구,0.52
20171115,강서구,0.26
20171116,강서구,0.67
20171117,강서구,0.57
20171118,강서구,0.78
20171119,강서구,0.57
20171120,강서구,0.47
20171121,강서구,0.57
20171122,강서구,0.67
20171123,강서구,0.83
20171124,강서구,0.31
20171125,강서구,0.42
20171126,강서구,0.52
20171127,강서구,0.52
20171128,강서구,0.57
20171129,강서구,0.52
20171130,강서구,0.31
20171201,강서구,0.36
20171202,강서구,0.47
20171203,강서구,0.52
20171204,강서구,0.31
20171205,강서구,1.04
20171206,강서구,0.57
20171207,강서구,0.93
20171208,강서구,1.19
20171209,강서구,0.36
20171210,강서구,0.78
20171211,강서구,0.78
20171212,강서구,1.09
20171213,강서구,0.78
20171214,강서구,0.83
20171215,강서구,0.57
20171216,강서구,0.83
20171217,강서구,0.31
20171218,강서구,1.87
20171219,강서구,0.42
20171220,강서구,0.93
20171221,강서구,0.88
20171222,강서구,0.26
20171223,강서구,0.62
20171224,강서구,0.62
20171225,강서구,0.31
20171226,강서구,1.09
20171227,강서구,1.30
20171228,강서구,0.88
20171229,강서구,0.57
20171230,강서구,0.78
20171231,강서구,0.31
20180101,강서구,0.52
20180102,강서구,0.42
20180103,강서구,0.93
20180104,강서구,0.93
20180105,강서구,0.42
20180106,강서구,0.73
20180107,강서구,0.83
20180108,강서구,1.09
20180109,강서구,0.47
20180110,강서구,1.04
20180111,강서구,0.83
20180112,강서구,1.14
20180113,강서구,0.67
20180114,강서구,1.76
20180115,강서구,1.50
20180116,강서구,1.61
20180117,강서구,1.92
20180118,강서구,1.19
20180119,강서구,1.50
20180120,강서구,0.83
20180121,강서구,1.30
20180122,강서구,0.83
20180123,강서구,1.14
20180124,강서구,0.73
20180125,강서구,0.99
20180126,강서구,0.47
20180127,강서구,1.45
20180128,강서구,1.66
20180129,강서구,1.40
20180130,강서구,0.83
20180131,강서구,0.88
20180201,강서구,0.83
20180202,강서구,1.35
20180203,강서구,0.93
20180204,강서구,1.35
20180205,강서구,1.09
20180206,강서구,1.40
20180207,강서구,1.09
20180208,강서구,0.93
20180209,강서구,1.04
20180210,강서구,0.52
20180211,강서구,1.25
20180212,강서구,1.19
20180213,강서구,1.14
20180214,강서구,0.83
20180215,강서구,0.62
20180216,강서구,0.52
20180217,강서구,0.88
20180218,강서구,0.78
20180219,강서구,1.14
20180220,강서구,0.62
20180221,강서구,0.67
20180222,강서구,0.93
20180223,강서구,0.83
20180224,강서구,1.56
20180225,강서구,0.67
20180226,강서구,0.62
20180227,강서구,1.61
20180228,강서구,1.09
20180301,강서구,0.78
20180302,강서구,0.99
20180303,강서구,0.78
20180304,강서구,0.88
20180305,강서구,1.35
20180306,강서구,1.56
20180307,강서구,0.93
20180308,강서구,0.93
20180309,강서구,0.73
20180310,강서구,0.88
20180311,강서구,1.45
20180312,강서구,0.47
20180313,강서구,1.19
20180314,강서구,1.30
20180315,강서구,0.78
20180316,강서구,0.52
20180317,강서구,0.62
20180318,강서구,0.67
20180319,강서구,0.67
20180320,강서구,1.66
20180321,강서구,0.83
20180322,강서구,0.88
20180323,강서구,1.14
20180324,강서구,0.78
20180325,강서구,0.88
20180326,강서구,1.04
20180327,강서구,0.83
20180328,강서구,0.73
20180329,강서구,0.73
20180330,강서구,1.04
20180331,강서구,0.78
20180401,강서구,1.14
20180402,강서구,0.73
20180403,강서구,0.88
20180404,강서구,0.73
20180405,강서구,0.47
20180406,강서구,0.26
20180407,강서구,1.19
20180408,강서구,0.52
20180409,강서구,0.88
20180410,강서구,0.78
20180411,강서구,0.62
20180412,강서구,1.35
20180413,강서구,0.62
20180414,강서구,0.67
20180415,강서구,2.23
20180416,강서구,1.30
20180417,강서구,0.62
20180418,강서구,0.67
20180419,강서구,1.25
20180420,강서구,1.04
20180421,강서구,0.78
20180422,강서구,0.93
20180423,강서구,0.73
20180424,강서구,0.52
20180425,강서구,0.36
20180426,강서구,0.36
20180427,강서구,0.42
20180428,강서구,0.73
20180429,강서구,0.93
20180430,강서구,1.14
20180501,강서구,1.09
20180502,강서구,0.78
20180503,강서구,0.78
20180504,강서구,0.62
20180505,강서구,0.26
20180506,강서구,0.47
20180507,강서구,1.45
20180508,강서구,0.93
20180509,강서구,1.09
20180510,강서구,0.88
20180511,강서구,0.78
20180512,강서구,1.61
20180513,강서구,0.83
20180514,강서구,0.99
20180515,강서구,1.35
20180516,강서구,0.73
20180517,강서구,0.42
20180518,강서구,0.52
20180519,강서구,0.78
20180520,강서구,0.67
20180521,강서구,1.25
20180522,강서구,0.73
20180523,강서구,0.83
20180524,강서구,0.67
20180525,강서구,1.61
20180526,강서구,0.67
20180527,강서구,0.88
20180528,강서구,0.67
20180529,강서구,0.88
20180530,강서구,1.30
20180531,강서구,0.78
20180601,강서구,0.47
20180602,강서구,0.67
20180603,강서구,0.52
20180604,강서구,0.57
20180605,강서구,0.67
20180606,강서구,1.04
20180607,강서구,0.78
20180608,강서구,0.57
20180609,강서구,0.52
20180610,강서구,0.57
20180611,강서구,0.78
20180612,강서구,0.88
20180613,강서구,0.99
20180614,강서구,1.04
20180615,강서구,0.99
20180616,강서구,0.52
20180617,강서구,1.04
20180618,강서구,1.09
20180619,강서구,1.04
20180620,강서구,0.83
